Date,Feeder_ID,Temperature,Input_Energy_MWh,Billed_Energy_MWh,Loss_%
2024-09-28,F7,-6.78,1935.7,1529.16,21.0
2024-09-29,F7,-8.83,1975.59,1541.34,21.98
2024-09-30,F7,-10.3,2063.07,1618.71,21.54
2024-10-01,F7,-9.31,1988.51,1490.09,25.07
2024-10-02,F7,-9.33,1882.27,1483.59,21.18
2024-10-03,F7,-5.93,1848.61,1478.69,20.01
2024-10-04,F7,-12.3,2064.55,1534.19,25.69
2024-10-05,F7,-7.09,1893.09,1474.05,22.13
2024-10-06,F7,-10.26,1934.66,1464.8,24.29
2024-10-07,F7,-9.53,1966.1,1595.33,18.86
2024-10-08,F7,-9.96,2012.15,1538.88,23.52
2024-10-09,F7,-7.99,1868.63,1445.65,22.64
2024-10-10,F7,-9.64,1971.54,1597.01,19.0
2024-10-11,F7,-12.91,2102.83,1693.4,19.47
2024-10-12,F7,-7.94,2014.82,1570.68,22.04
2024-10-13,F7,-10.38,2008.64,1557.34,22.47
2024-10-14,F7,-8.91,1932.19,1487.77,23.0
2024-10-15,F7,-10.66,2031.32,1616.08,20.44
2024-10-16,F7,-10.13,1918.23,1158.45,39.61
2024-10-17,F7,-8.0,1848.14,1468.37,20.55
2024-10-18,F7,-9.47,2022.07,1577.05,22.01
2024-10-19,F7,-10.61,1991.87,1542.43,22.56
2024-10-20,F7,-9.16,1993.94,1512.33,24.15
2024-10-21,F7,-7.62,1850.9,1438.15,22.3
2024-10-22,F7,-9.04,1971.87,1607.39,18.48
2024-10-23,F7,-13.25,2107.4,1606.26,23.78
2024-10-24,F7,-11.09,2000.85,1533.52,23.36
2024-10-25,F7,-8.81,1983.4,1567.17,20.99
2024-10-26,F7,-9.31,1975.63,1531.95,22.46
2024-10-27,F7,-8.71,1967.38,1497.64,23.88
2024-10-28,F7,-6.45,1813.93,1368.17,24.57
2024-10-29,F7,-10.48,1978.56,1576.8,20.31
2024-10-30,F7,-9.45,1922.28,1533.99,20.2
2024-10-31,F7,-5.11,1701.04,1285.19,24.45
2024-11-01,F7,-3.16,1754.33,1351.12,22.98
2024-11-02,F7,-8.11,1883.96,1475.22,21.7
2024-11-03,F7,-9.71,1898.31,1490.22,21.5
2024-11-04,F7,-7.22,1851.54,1431.95,22.66
2024-11-05,F7,-5.53,1860.22,1393.74,25.08
2024-11-06,F7,-5.12,1780.04,1410.69,20.75
2024-11-07,F7,-9.74,1981.2,1544.0,22.07
2024-11-08,F7,-4.6,1810.25,1364.87,24.6
2024-11-09,F7,-5.02,1788.73,1192.41,33.34
2024-11-10,F7,-10.85,2096.35,1729.72,17.49
2024-11-11,F7,-8.36,1967.52,1551.61,21.14
2024-11-12,F7,-12.02,2064.47,1579.68,23.48
2024-11-13,F7,-3.87,1725.27,1364.22,20.93
2024-11-14,F7,-7.74,1850.08,1428.88,22.77
2024-11-15,F7,-5.23,1764.22,1321.89,25.07
2024-11-16,F7,-5.77,1814.61,1114.03,38.61
2024-11-17,F7,-3.29,1815.7,1411.34,22.27
2024-11-18,F7,-4.44,1919.88,1538.58,19.86
2024-11-19,F7,-6.92,1800.4,1412.85,21.53
2024-11-20,F7,-9.46,1868.18,1474.02,21.1
2024-11-21,F7,-0.09,1634.01,1275.63,21.93
2024-11-22,F7,-2.48,1767.42,1402.97,20.62
2024-11-23,F7,-3.01,1757.87,1360.1,22.63
2024-11-24,F7,-2.04,1702.12,1384.62,18.65
2024-11-25,F7,-6.37,1852.22,1462.59,21.04
2024-11-26,F7,-2.17,1619.02,1253.99,22.55
2024-11-27,F7,-1.18,1616.17,1245.62,22.93
2024-11-28,F7,-3.59,1663.64,1241.44,25.38
2024-11-29,F7,-1.68,1692.14,1373.69,18.82
2024-11-30,F7,-1.09,1688.3,1337.46,20.78
2024-12-01,F7,-3.02,1643.11,1289.47,21.52
2024-12-02,F7,-3.25,1698.63,1273.81,25.01
2024-12-03,F7,-1.17,1624.36,1264.44,22.16
2024-12-04,F7,1.7,1634.55,1241.25,24.06
2024-12-05,F7,0.59,1599.03,1267.52,20.73
2024-12-06,F7,-0.71,1712.11,1318.95,22.96
2024-12-07,F7,1.86,1632.11,1241.28,23.95
2024-12-08,F7,0.15,1542.69,1173.69,23.92
2024-12-09,F7,-1.89,1603.22,957.21,40.29
2024-12-10,F7,0.58,1545.93,1186.03,23.28
2024-12-11,F7,-1.0,1631.93,1268.26,22.28
2024-12-12,F7,-3.02,1656.52,1308.04,21.04
2024-12-13,F7,3.41,1601.15,1248.3,22.04
2024-12-14,F7,4.23,1558.26,1222.91,21.52
2024-12-15,F7,0.35,1523.43,1197.27,21.41
2024-12-16,F7,1.35,1690.79,1337.77,20.88
2024-12-17,F7,2.06,1593.0,1225.19,23.09
2024-12-18,F7,2.51,1566.88,1231.03,21.43
2024-12-19,F7,0.26,1500.91,1150.47,23.35
2024-12-20,F7,4.36,1567.31,1262.72,19.43
2024-12-21,F7,3.84,1567.61,1190.98,24.03
2024-12-22,F7,0.3,1649.62,1295.77,21.45
2024-12-23,F7,-0.53,1592.24,1247.93,21.62
2024-12-24,F7,3.81,1581.53,1192.2,24.62
2024-12-25,F7,4.56,1525.76,1177.2,22.85
2024-12-26,F7,6.38,1591.79,1238.79,22.18
2024-12-27,F7,2.96,1632.81,1308.6,19.86
2024-12-28,F7,6.07,1613.45,1255.9,22.16
2024-12-29,F7,4.39,1578.09,1252.01,20.66
2024-12-30,F7,5.74,1544.8,1226.89,20.58
2024-12-31,F7,4.79,1604.65,1235.3,23.02
2025-01-01,F7,2.56,1589.96,1237.58,22.16
2025-01-02,F7,1.89,1570.99,1244.53,20.78
2025-01-03,F7,7.13,1579.53,1233.22,21.93
2025-01-04,F7,6.54,1559.77,1204.78,22.76
2025-01-05,F7,5.63,1656.31,1274.64,23.04
2025-01-06,F7,4.28,1566.12,1243.06,20.63
2025-01-07,F7,9.49,1554.33,1006.76,35.23
2025-01-08,F7,9.57,1548.33,1236.84,20.12
2025-01-09,F7,5.84,1577.24,1207.05,23.47
2025-01-10,F7,8.94,1625.87,1253.94,22.88
2025-01-11,F7,7.33,1484.1,1233.84,16.86
2025-01-12,F7,8.7,1542.51,1180.02,23.5
2025-01-13,F7,6.72,1606.15,1230.8,23.37
2025-01-14,F7,8.07,1565.65,1231.9,21.32
2025-01-15,F7,4.86,1613.56,1280.15,20.66
2025-01-16,F7,9.45,1549.64,1207.99,22.05
2025-01-17,F7,10.16,1542.01,1250.46,18.91
2025-01-18,F7,6.33,1674.2,1307.73,21.89
2025-01-19,F7,12.72,1610.81,1207.36,25.05
2025-01-20,F7,12.99,1577.94,1216.18,22.93
2025-01-21,F7,9.83,1550.32,1174.52,24.24
2025-01-22,F7,9.93,1631.29,1276.75,21.73
2025-01-23,F7,10.65,1561.76,1232.44,21.09
2025-01-24,F7,14.66,1525.94,1166.87,23.53
2025-01-25,F7,10.6,1530.62,1164.23,23.94
2025-01-26,F7,12.46,1541.96,1162.54,24.61
2025-01-27,F7,12.61,1567.72,1222.25,22.04
2025-01-28,F7,10.35,1631.26,1229.85,24.61
2025-01-29,F7,9.99,1561.02,1241.1,20.49
2025-01-30,F7,11.89,1626.11,1261.34,22.43
2025-01-31,F7,11.46,1565.28,1263.65,19.27
2025-02-01,F7,13.26,1627.36,1278.24,21.45
2025-02-02,F7,13.3,1460.92,1182.95,19.03
2025-02-03,F7,14.05,1588.49,1230.86,22.51
2025-02-04,F7,16.64,1462.02,1091.16,25.37
2025-02-05,F7,12.5,1418.2,1071.23,24.47
2025-02-06,F7,15.94,1554.15,1185.42,23.73
2025-02-07,F7,15.48,1625.79,1261.56,22.4
2025-02-08,F7,16.92,1615.13,1231.44,23.76
2025-02-09,F7,12.77,1559.28,1189.44,23.72
2025-02-10,F7,16.88,1541.04,1131.45,26.58
2025-02-11,F7,13.15,1566.93,1235.7,21.14
2025-02-12,F7,17.21,1602.75,1197.95,25.26
2025-02-13,F7,14.7,1539.92,1226.37,20.36
2025-02-14,F7,14.19,1524.48,1168.73,23.34
2025-02-15,F7,18.64,1566.46,1153.63,26.35
2025-02-16,F7,17.88,1537.73,1227.94,20.15
2025-02-17,F7,17.48,1686.2,1320.33,21.7
2025-02-18,F7,17.3,1508.14,1178.0,21.89
2025-02-19,F7,12.34,1574.76,899.59,42.87
2025-02-20,F7,12.88,1539.94,1206.92,21.63
2025-02-21,F7,16.31,1579.55,1211.45,23.3
2025-02-22,F7,14.35,1602.86,1326.29,17.25
2025-02-23,F7,16.97,1562.38,1281.06,18.01
2025-02-24,F7,19.95,1569.19,1255.9,19.97
2025-02-25,F7,20.81,1588.48,1234.25,22.3
2025-02-26,F7,17.33,1518.68,1194.34,21.36
2025-02-27,F7,18.86,1546.41,1210.85,21.7
2025-02-28,F7,18.51,1541.09,1244.29,19.26
2025-03-01,F7,17.57,1569.2,1240.14,20.97
2025-03-02,F7,20.12,1592.41,1266.09,20.49
2025-03-03,F7,18.17,1566.72,1214.37,22.49
2025-03-04,F7,19.45,1547.39,1176.78,23.95
2025-03-05,F7,23.02,1594.27,1247.29,21.76
2025-03-06,F7,18.85,1628.78,1275.09,21.71
2025-03-07,F7,16.5,1637.97,1287.07,21.42
2025-03-08,F7,21.04,1597.01,1248.19,21.84
2025-03-09,F7,20.47,1560.59,1227.15,21.37
2025-03-10,F7,17.31,1676.52,1236.57,26.24
2025-03-11,F7,18.3,1558.06,1207.78,22.48
2025-03-12,F7,21.31,1650.28,1347.57,18.34
2025-03-13,F7,20.14,1530.81,1204.0,21.35
2025-03-14,F7,18.78,1570.55,1210.14,22.95
2025-03-15,F7,21.43,1494.41,1209.87,19.04
2025-03-16,F7,19.56,1670.54,1263.54,24.36
2025-03-17,F7,18.81,1550.94,1210.76,21.93
2025-03-18,F7,19.9,1597.33,1264.31,20.85
2025-03-19,F7,20.49,1547.61,1242.26,19.73
2025-03-20,F7,21.47,1484.4,1210.75,18.44
2025-03-21,F7,18.72,1509.26,1013.08,32.88
2025-03-22,F7,19.25,1588.05,1265.31,20.32
2025-03-23,F7,20.77,1589.13,1245.27,21.64
2025-03-24,F7,21.46,1589.49,1241.68,21.88
2025-03-25,F7,20.51,1546.99,1181.32,23.64
2025-03-26,F7,20.83,1612.07,1280.72,20.55
2025-03-27,F7,16.85,1521.21,1189.11,21.83
2025-03-28,F7,26.19,1637.93,1276.9,22.04
2025-03-29,F7,22.64,1639.63,1260.93,23.1
2025-03-30,F7,18.07,1604.77,1231.7,23.25
2025-03-31,F7,19.48,1670.88,1283.63,23.18
2025-04-01,F7,19.97,1614.37,1326.13,17.85
2025-04-02,F7,22.95,1653.92,1303.86,21.17
2025-04-03,F7,18.04,1588.38,1239.37,21.97
2025-04-04,F7,19.93,1673.03,1334.8,20.22
2025-04-05,F7,19.03,1575.6,1224.34,22.29
2025-04-06,F7,20.08,1596.99,1212.04,24.11
2025-04-07,F7,22.39,1566.89,1185.68,24.33
2025-04-08,F7,17.79,1624.66,1293.12,20.41
2025-04-09,F7,18.69,1555.83,1211.06,22.16
2025-04-10,F7,19.33,1568.82,1209.54,22.9
2025-04-11,F7,21.54,1601.12,1323.71,17.33
2025-04-12,F7,20.63,1559.16,1225.01,21.43
2025-04-13,F7,23.15,1663.6,1305.49,21.53
2025-04-14,F7,20.39,1485.07,1184.56,20.24
2025-04-15,F7,22.13,1619.86,1255.84,22.47
2025-04-16,F7,19.44,1599.31,1191.38,25.51
2025-04-17,F7,22.44,1578.88,1228.64,22.18
2025-04-18,F7,19.91,1484.43,1131.78,23.76
2025-04-19,F7,19.27,1469.23,1163.81,20.79
2025-04-20,F7,18.25,1511.34,1165.68,22.87
2025-04-21,F7,19.02,1631.8,1192.34,26.93
2025-04-22,F7,17.68,1641.56,1004.75,38.79
2025-04-23,F7,19.27,1580.0,1242.67,21.35
2025-04-24,F7,18.05,1630.38,1262.18,22.58
2025-04-25,F7,19.57,1578.97,1238.18,21.58
2025-04-26,F7,20.53,1643.88,1289.5,21.56
2025-04-27,F7,16.4,1564.43,1202.73,23.12
2025-04-28,F7,16.17,1559.6,1261.96,19.08
2025-04-29,F7,19.83,1574.76,1189.44,24.47
2025-04-30,F7,15.79,1664.36,1332.13,19.96
2025-05-01,F7,19.1,1504.54,1176.21,21.82
2025-05-02,F7,18.72,1575.22,1219.91,22.56
2025-05-03,F7,18.37,1695.56,1337.4,21.12
2025-05-04,F7,20.82,1584.5,1265.34,20.14
2025-05-05,F7,16.94,1621.31,1204.94,25.68
2025-05-06,F7,18.0,1585.47,1261.92,20.41
2025-05-07,F7,16.06,1527.75,1248.99,18.25
2025-05-08,F7,17.82,1616.47,1262.7,21.89
2025-05-09,F7,15.87,1669.52,1331.89,20.22
2025-05-10,F7,17.35,1479.96,1218.07,17.7
2025-05-11,F7,17.7,1618.64,1284.53,20.64
2025-05-12,F7,16.06,1643.56,1249.52,23.97
2025-05-13,F7,20.55,1547.76,1245.34,19.54
2025-05-14,F7,16.38,1616.27,1260.34,22.02
2025-05-15,F7,16.01,1604.1,1275.87,20.46
2025-05-16,F7,14.57,1565.09,1223.6,21.82
2025-05-17,F7,14.64,1601.03,1308.74,18.26
2025-05-18,F7,14.94,1576.46,1272.83,19.26
2025-05-19,F7,17.78,1587.73,1259.2,20.69
2025-05-20,F7,12.38,1463.74,866.2,40.82
2025-05-21,F7,14.99,1600.57,1248.32,22.01
2025-05-22,F7,16.95,1660.61,1298.2,21.82
2025-05-23,F7,14.44,1600.54,1304.15,18.52
2025-05-24,F7,13.08,1501.04,1143.07,23.85
2025-05-25,F7,12.64,1583.05,1262.81,20.23
2025-05-26,F7,16.66,1607.14,1253.86,21.98
2025-05-27,F7,16.68,1582.71,1220.12,22.91
2025-05-28,F7,14.01,1563.45,1196.77,23.45
2025-05-29,F7,13.9,1575.71,1239.81,21.32
2025-05-30,F7,10.04,1731.91,1375.75,20.56
2025-05-31,F7,11.29,1534.27,1190.09,22.43
2025-06-01,F7,11.03,1610.21,1267.76,21.27
2025-06-02,F7,8.31,1649.73,1295.21,21.49
2025-06-03,F7,10.8,1569.61,1204.11,23.29
2025-06-04,F7,13.23,1622.99,1281.0,21.07
2025-06-05,F7,14.25,1495.07,1165.59,22.04
2025-06-06,F7,10.35,1565.02,1186.29,24.2
2025-06-07,F7,11.73,1585.74,1208.83,23.77
2025-06-08,F7,10.05,1544.81,1209.0,21.74
2025-06-09,F7,10.28,1545.83,1234.61,20.13
2025-06-10,F7,8.89,1546.18,1182.41,23.53
2025-06-11,F7,11.03,1567.36,1198.17,23.56
2025-06-12,F7,12.0,1504.98,1131.94,24.79
2025-06-13,F7,7.48,1535.0,1158.43,24.53
2025-06-14,F7,13.16,1613.74,1239.92,23.17
2025-06-15,F7,8.22,1556.31,1153.65,25.87
2025-06-16,F7,6.45,1591.2,1303.76,18.06
2025-06-17,F7,5.74,1609.62,1272.3,20.96
2025-06-18,F7,11.46,1569.57,1272.28,18.94
2025-06-19,F7,10.13,1625.17,1322.8,18.61
2025-06-20,F7,9.09,1665.91,1315.82,21.02
2025-06-21,F7,6.05,1602.7,1329.61,17.04
2025-06-22,F7,5.99,1614.63,1266.09,21.59
2025-06-23,F7,8.07,1634.58,1257.0,23.1
2025-06-24,F7,7.95,1601.37,1234.38,22.92
2025-06-25,F7,7.89,1549.14,1213.45,21.67
2025-06-26,F7,6.31,1579.31,1287.11,18.5
2025-06-27,F7,7.71,1569.63,1186.87,24.39
2025-06-28,F7,4.88,1632.45,1309.54,19.78
2025-06-29,F7,3.46,1560.25,1188.51,23.83
2025-06-30,F7,5.19,1528.48,1167.63,23.61
2025-07-01,F7,7.8,1551.59,1181.77,23.84
2025-07-02,F7,3.19,1577.04,1255.38,20.4
2025-07-03,F7,1.85,1571.19,1182.78,24.72
2025-07-04,F7,0.57,1625.77,1239.59,23.75
2025-07-05,F7,6.38,1661.64,1264.94,23.87
2025-07-06,F7,3.18,1624.92,1260.67,22.42
2025-07-07,F7,1.64,1570.84,1186.29,24.48
2025-07-08,F7,1.32,1551.86,1165.63,24.89
2025-07-09,F7,-0.07,1598.21,1247.16,21.97
2025-07-10,F7,2.47,1565.35,1220.07,22.06
2025-07-11,F7,0.31,1663.13,1283.04,22.85
2025-07-12,F7,-0.14,1550.14,1205.14,22.26
2025-07-13,F7,-0.54,1643.87,1315.48,19.98
2025-07-14,F7,1.68,1571.27,1225.58,22.0
2025-07-15,F7,3.53,1542.9,1229.98,20.28
2025-07-16,F7,1.19,1583.75,1215.6,23.25
2025-07-17,F7,-2.48,1635.06,1308.16,19.99
2025-07-18,F7,0.71,1591.41,1232.86,22.53
2025-07-19,F7,3.68,1613.32,1251.18,22.45
2025-07-20,F7,0.05,1658.68,1293.09,22.04
2025-07-21,F7,-3.85,1678.86,1297.02,22.74
2025-07-22,F7,4.21,1545.34,1218.85,21.13
2025-07-23,F7,-3.48,1722.64,1308.57,24.04
2025-07-24,F7,-0.48,1591.67,1301.09,18.26
2025-07-25,F7,-0.32,1638.42,1298.29,20.76
2025-07-26,F7,-1.11,1632.76,1233.54,24.45
2025-07-27,F7,-3.01,1678.58,1349.04,19.63
2025-07-28,F7,-4.77,1833.24,1468.56,19.89
2025-07-29,F7,-3.15,1613.95,1297.18,19.63
2025-07-30,F7,0.78,1637.05,1300.77,20.54
2025-07-31,F7,-2.39,1678.26,1299.26,22.58
2025-08-01,F7,-6.36,1812.64,1418.74,21.73
2025-08-02,F7,-4.35,1761.21,1385.46,21.33
2025-08-03,F7,-4.17,1724.84,1372.89,20.41
2025-08-04,F7,-1.52,1575.7,1280.78,18.72
2025-08-05,F7,-6.11,1915.19,1472.42,23.12
2025-08-06,F7,-3.51,1713.31,1375.9,19.69
2025-08-07,F7,-5.04,1797.6,1404.81,21.85
2025-08-08,F7,-5.43,1707.21,1366.39,19.96
2025-08-09,F7,-8.74,1963.59,1581.77,19.44
2025-08-10,F7,-5.35,1715.54,1355.15,21.01
2025-08-11,F7,-4.45,1664.44,1297.9,22.02
2025-08-12,F7,-3.53,1707.21,1327.65,22.23
2025-08-13,F7,-3.5,1787.91,1411.09,21.08
2025-08-14,F7,-4.75,1755.55,1401.95,20.14
2025-08-15,F7,-4.36,1759.61,1375.98,21.8
2025-08-16,F7,-7.34,1844.91,1433.19,22.32
2025-08-17,F7,-4.03,1703.87,1321.6,22.44
2025-08-18,F7,-6.46,1838.75,1451.86,21.04
2025-08-19,F7,-7.75,1949.86,1557.48,20.12
2025-08-20,F7,-5.0,1767.85,1440.12,18.54
2025-08-21,F7,-6.27,1915.75,1501.71,21.61
2025-08-22,F7,-6.11,1905.72,1433.69,24.77
2025-08-23,F7,-9.98,2052.55,1572.04,23.41
2025-08-24,F7,-5.73,1772.29,1354.81,23.56
2025-08-25,F7,-8.46,1890.77,1453.34,23.14
2025-08-26,F7,-7.09,1917.71,1551.41,19.1
2025-08-27,F7,-9.66,1987.29,1286.12,35.28
2025-08-28,F7,-3.66,1703.71,1319.25,22.57
2025-08-29,F7,-3.84,1811.96,1395.06,23.01
2025-08-30,F7,-5.16,1786.6,1364.75,23.61
2025-08-31,F7,-8.62,1873.03,1518.55,18.93
2025-09-01,F7,-7.09,1940.96,1495.99,22.93
2025-09-02,F7,-9.96,1991.76,1563.17,21.52
2025-09-03,F7,-7.31,1879.06,1481.96,21.13
2025-09-04,F7,-8.1,1920.51,1496.93,22.06
2025-09-05,F7,-7.86,1779.92,1375.94,22.7
2025-09-06,F7,-7.47,1893.04,1438.33,24.02
2025-09-07,F7,-8.19,1804.96,1400.11,22.43
2025-09-08,F7,-10.5,1999.62,1557.81,22.09
2025-09-09,F7,-9.41,2006.31,1490.31,25.72
2025-09-10,F7,-10.76,2007.95,1571.28,21.75
2025-09-11,F7,-8.11,1875.9,1463.35,21.99
2025-09-12,F7,-10.15,2010.18,1475.32,26.61
2025-09-13,F7,-10.48,1965.75,1531.03,22.11
2025-09-14,F7,-7.29,1883.85,1506.57,20.03
2025-09-15,F7,-7.77,1991.66,1502.97,24.54
2025-09-16,F7,-7.97,1882.73,1517.86,19.38
2025-09-17,F7,-9.66,1914.27,1227.47,35.88
2025-09-18,F7,-11.95,2045.68,1615.71,21.02
2025-09-19,F7,-12.17,2034.18,1543.82,24.11
2025-09-20,F7,-11.02,2130.04,1767.17,17.04
2025-09-21,F7,-11.52,2074.46,1717.37,17.21
2025-09-22,F7,-11.2,2096.4,1612.32,23.09
2025-09-23,F7,-6.55,1888.06,1483.45,21.43
2025-09-24,F7,-7.09,1931.23,1502.48,22.2
2025-09-25,F7,-11.81,2155.2,1736.9,19.41
2025-09-26,F7,-9.37,1958.6,1574.49,19.61
2025-09-27,F7,-9.34,1954.41,1524.81,21.98
2025-09-28,F7,-10.41,1944.8,1529.37,21.36
2025-09-29,F7,-6.74,1818.81,1469.21,19.22
2025-09-30,F7,-6.41,1911.85,1498.68,21.61
2025-10-01,F7,-11.29,2069.96,1696.62,18.04
2025-10-02,F7,-7.33,1859.26,1437.84,22.67
2025-10-03,F7,-12.17,2126.01,1700.06,20.04
2025-10-04,F7,-5.85,1805.08,1100.66,39.02
2025-10-05,F7,-9.33,1950.94,1527.71,21.69
2025-10-06,F7,-11.02,2101.39,1646.5,21.65
2025-10-07,F7,-5.77,1774.03,1438.55,18.91
2025-10-08,F7,-11.54,2062.36,1599.74,22.43
2025-10-09,F7,-11.21,1975.81,1552.28,21.44
2025-10-10,F7,-9.26,1965.64,1547.89,21.25
2025-10-11,F7,-9.47,1924.76,1545.42,19.71
2025-10-12,F7,-8.42,1982.08,1485.18,25.07
2025-10-13,F7,-7.56,1990.19,1588.43,20.19
2025-10-14,F7,-10.96,2069.28,1629.9,21.23
2025-10-15,F7,-6.55,1878.97,1469.89,21.77
2025-10-16,F7,-7.91,1991.43,1573.83,20.97
2025-10-17,F7,-8.61,1956.52,1586.57,18.91
2025-10-18,F7,-8.38,1956.38,1546.4,20.96
2025-10-19,F7,-8.18,1970.56,1528.29,22.44
2025-10-20,F7,-8.83,1955.68,1253.01,35.93
2025-10-21,F7,-8.25,1941.56,1531.87,21.1
2025-10-22,F7,-5.76,1825.06,1402.75,23.14
2025-10-23,F7,-6.48,1871.77,1429.4,23.63
2025-10-24,F7,-9.41,1935.59,1555.72,19.63
2025-10-25,F7,-9.1,1984.96,1572.71,20.77
2025-10-26,F7,-8.74,1951.78,1492.11,23.55
2025-10-27,F7,-10.09,1996.34,1503.99,24.66
2025-10-28,F7,-8.25,1825.58,1401.8,23.21
2025-10-29,F7,-8.07,1950.92,1496.65,23.28
2025-10-30,F7,-9.58,1938.44,1498.19,22.71
2025-10-31,F7,-6.69,1803.91,1331.92,26.17
2025-11-01,F7,-11.46,2056.44,1609.21,21.75
2025-11-02,F7,-9.58,1962.24,1553.66,20.82
2025-11-03,F7,-8.14,1895.45,1490.67,21.36
2025-11-04,F7,-4.75,1760.01,1395.45,20.71
2025-11-05,F7,-9.4,1940.19,1151.92,40.63
2025-11-06,F7,-11.43,2102.03,1600.48,23.86
2025-11-07,F7,-6.24,1729.76,1297.87,24.97
2025-11-08,F7,-8.59,1940.02,1540.98,20.57
2025-11-09,F7,-4.89,1765.08,1390.14,21.24
2025-11-10,F7,-5.85,1903.83,1504.01,21.0
2025-11-11,F7,-11.43,2048.46,1604.35,21.68
2025-11-12,F7,-5.87,1867.41,1472.2,21.16
2025-11-13,F7,-5.1,1771.38,1363.13,23.05
2025-11-14,F7,-7.2,1877.11,1455.06,22.48
2025-11-15,F7,-5.08,1777.58,1358.03,23.6
2025-11-16,F7,-4.71,1790.53,1388.2,22.47
2025-11-17,F7,-2.45,1620.49,1299.68,19.8
2025-11-18,F7,-6.68,1847.78,1498.6,18.9
2025-11-19,F7,-5.99,1881.03,1463.84,22.18
2025-11-20,F7,-4.04,1744.62,1344.44,22.94
2025-11-21,F7,-0.41,1579.05,1170.18,25.89
2025-11-22,F7,-6.28,1803.32,1362.14,24.46
2025-11-23,F7,-3.55,1694.29,1291.52,23.77
2025-11-24,F7,-5.23,1819.58,1230.14,32.39
2025-11-25,F7,-2.38,1741.66,1362.05,21.8
2025-11-26,F7,-7.25,1859.07,1500.78,19.27
2025-11-27,F7,1.83,1554.87,1226.23,21.14
2025-11-28,F7,-1.58,1631.97,1261.69,22.69
2025-11-29,F7,-4.21,1677.38,1240.85,26.02
2025-11-30,F7,-4.68,1817.27,1435.22,21.02
2025-12-01,F7,-2.4,1651.28,1294.59,21.6
2025-12-02,F7,-3.4,1761.02,1410.84,19.89
2025-12-03,F7,-1.81,1628.14,1281.89,21.27
2025-12-04,F7,0.61,1591.5,1237.28,22.26
2025-12-05,F7,-1.46,1730.82,1353.11,21.82
2025-12-06,F7,2.11,1569.34,1138.33,27.46
2025-12-07,F7,-4.98,1680.29,1220.28,27.38
2025-12-08,F7,3.46,1519.44,1159.97,23.66
2025-12-09,F7,2.37,1651.39,1330.44,19.44
2025-12-10,F7,0.35,1543.49,1262.84,18.18
2025-12-11,F7,-1.12,1682.87,1315.29,21.84
2025-12-12,F7,-1.2,1669.54,1308.92,21.6
2025-12-13,F7,-0.13,1561.53,1262.07,19.18
2025-12-14,F7,0.66,1617.95,1314.17,18.78
2025-12-15,F7,1.89,1623.48,1259.82,22.4
2025-12-16,F7,-0.44,1566.04,1240.55,20.78
2025-12-17,F7,3.63,1686.09,1346.29,20.15
2025-12-18,F7,1.33,1601.38,1248.88,22.01
2025-12-19,F7,1.77,1616.35,1262.4,21.9
2025-12-20,F7,-3.56,1774.71,1142.85,35.6
2025-12-21,F7,7.36,1597.66,1264.9,20.83
2025-12-22,F7,-0.62,1662.68,1274.52,23.35
2025-12-23,F7,2.02,1618.62,1283.74,20.69
2025-12-24,F7,1.22,1605.64,1237.34,22.94
2025-12-25,F7,4.73,1507.17,1194.78,20.73
2025-12-26,F7,3.06,1605.71,1282.4,20.13
2025-12-27,F7,3.29,1599.6,1235.07,22.79
2025-12-28,F7,5.47,1665.34,1318.83,20.81
2025-12-29,F7,6.89,1611.71,1291.89,19.84
2025-12-30,F7,4.46,1549.5,1040.66,32.84
2024-01-01,F8,3.77,1418.4,1244.91,12.23
2024-01-02,F8,8.62,1384.22,1153.27,16.68
2024-01-03,F8,4.47,1496.14,1267.7,15.27
2024-01-04,F8,5.0,1309.91,1063.29,18.83
2024-01-05,F8,4.2,1443.4,1196.45,17.11
2024-01-06,F8,5.12,1328.65,1135.12,14.57
2024-01-07,F8,7.09,1434.16,1179.81,17.74
2024-01-08,F8,4.99,1414.06,1206.51,14.68
2024-01-09,F8,6.93,1432.98,1202.09,16.11
2024-01-10,F8,3.8,1402.88,1153.24,17.8
2024-01-11,F8,9.49,1372.25,1175.32,14.35
2024-01-12,F8,10.94,1456.0,1201.53,17.48
2024-01-13,F8,7.51,1445.79,1236.21,14.5
2024-01-14,F8,9.35,1441.1,1178.7,18.21
2024-01-15,F8,10.83,1395.65,1225.14,12.22
2024-01-16,F8,8.7,1454.48,1248.89,14.13
2024-01-17,F8,5.85,1408.03,1182.78,16.0
2024-01-18,F8,7.62,1435.03,1229.09,14.35
2024-01-19,F8,8.96,1554.44,1352.11,13.02
2024-01-20,F8,7.37,1428.68,1230.29,13.89
2024-01-21,F8,15.23,1352.35,1140.77,15.65
2024-01-22,F8,12.46,1432.4,1233.66,13.87
2024-01-23,F8,9.85,1521.3,1291.1,15.13
2024-01-24,F8,10.0,1371.31,1125.18,17.95
2024-01-25,F8,8.71,1358.44,1132.07,16.66
2024-01-26,F8,9.36,1354.39,1169.33,13.66
2024-01-27,F8,12.14,1273.1,1057.43,16.94
2024-01-28,F8,9.36,1484.11,1275.06,14.09
2024-01-29,F8,11.91,1443.84,1208.06,16.33
2024-01-30,F8,13.89,1435.04,1233.84,14.02
2024-01-31,F8,11.96,1436.05,1221.33,14.95
